date,account_name,campaign_id,campaign_name,country_code,impressions,clicks,cost_micros,conversions,conversions_value,currency_code
2026-07-06,Nordkraft EU,11482093771,NK | Search | Brand,DE,3904,416,121724753,40.85,2433.12,EUR
2026-08-20,Aurelia Home,11603388120,AH | Shopping | UK,UK,21181,609,118200978,10.71,955.06,EUR
2026-08-20,Aurelia Home,11603388151,AH | Search | Generic,UK,6445,325,174484475,8.14,725.18,EUR
2026-08-20,Aurelia Home,11603388151,AH | Search | Generic,IE,1457,58,30238684,1.23,86.66,EUR
2026-08-20,Volt & Co,11771205433,VC | PMax | US,US,28020,662,202587476,6.9,443.14,EUR
2026-08-20,Volt & Co,11771205477,VC | Search | Brand US,US,4783,614,144076073,64.59,3482.09,EUR
2026-08-21,Nordkraft EU,11482093771,NK | Search | Brand,DE,4617,551,156544972,49.82,3622.17,EUR
2026-08-21,Nordkraft EU,11482093772,NK | Search | Brand,NL,1807,183,51209291,15.82,1194.12,EUR
2026-08-21,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,10799,455,205274654,10.38,702.62,EUR
2026-08-21,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2211,82,38615450,1.26,87.32,EUR
2026-08-21,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,19631,370,86489633,3.99,261.15,EUR
2026-08-21,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,13294,193,44598884,2.68,187.84,EUR
2026-08-21,Aurelia Home,11603388120,AH | Shopping | UK,UK,20235,528,108314440,10.01,1025.31,EUR
2026-08-21,Aurelia Home,11603388151,AH | Search | Generic,UK,6249,285,155033335,5.25,483.68,EUR
2026-08-21,Aurelia Home,11603388151,AH | Search | Generic,IE,1857,78,40749875,1.59,134.16,EUR
2026-08-21,Volt & Co,11771205433,VC | PMax | US,US,29614,586,171155236,8.68,533.04,EUR
2026-08-21,Volt & Co,11771205477,VC | Search | Brand US,US,4112,566,135131241,55.19,3290.61,EUR
2026-08-22,Nordkraft EU,11482093771,NK | Search | Brand,DE,3746,433,131498082,39.85,3132.97,EUR
2026-08-22,Nordkraft EU,11482093772,NK | Search | Brand,NL,1255,156,49723244,13.63,812.1,EUR
2026-08-22,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,7875,351,164239286,5.82,436.85,EUR
2026-08-22,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,1807,75,31333991,1.46,107.72,EUR
2026-08-22,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,17466,309,73285661,4.72,257.79,EUR
2026-08-22,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,9612,173,36683039,1.99,98.85,EUR
2026-08-22,Aurelia Home,11603388120,AH | Shopping | UK,UK,15121,393,78838279,5.75,616.68,EUR
2026-08-22,Aurelia Home,11603388151,AH | Search | Generic,UK,5264,226,130828681,5.32,442.32,EUR
2026-08-22,Aurelia Home,11603388151,AH | Search | Generic,IE,1249,55,28722465,1.0,84.64,EUR
2026-08-22,Volt & Co,11771205433,VC | PMax | US,US,23715,464,143359416,6.04,363.35,EUR
2026-08-22,Volt & Co,11771205477,VC | Search | Brand US,US,4113,518,122724081,52.25,2803.97,EUR
2026-08-23,Nordkraft EU,11482093771,NK | Search | Brand,DE,3628,415,109441353,33.05,2799.61,EUR
2026-08-23,Nordkraft EU,11482093772,NK | Search | Brand,NL,1341,161,48371865,13.46,1184.32,EUR
2026-08-23,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,7711,274,135769709,5.23,354.9,EUR
2026-08-23,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,1803,70,27723254,1.3,89.66,EUR
2026-08-23,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,17311,313,73554276,3.69,222.65,EUR
2026-08-23,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,11454,189,40902970,2.26,128.82,EUR
2026-08-23,Aurelia Home,11603388120,AH | Shopping | UK,UK,17141,490,90505971,8.26,741.71,EUR
2026-08-23,Aurelia Home,11603388151,AH | Search | Generic,UK,5806,290,158390858,5.37,494.01,EUR
2026-08-23,Aurelia Home,11603388151,AH | Search | Generic,IE,1410,56,28485760,1.03,74.54,EUR
2026-08-23,Volt & Co,11771205433,VC | PMax | US,US,23871,440,134437714,6.53,285.28,EUR
2026-08-23,Volt & Co,11771205477,VC | Search | Brand US,US,3289,394,94200748,35.55,2309.86,EUR
2026-08-24,Nordkraft EU,11482093771,NK | Search | Brand,DE,4571,544,153650945,50.51,3415.55,EUR
2026-08-24,Nordkraft EU,11482093772,NK | Search | Brand,NL,1790,178,57945766,16.3,1181.7,EUR
2026-08-24,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,10248,432,164601544,9.37,629.94,EUR
2026-08-24,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2316,92,38466656,1.53,99.55,EUR
2026-08-24,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,23405,448,108564574,6.99,392.54,EUR
2026-08-24,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,14066,261,51443916,3.19,183.2,EUR
2026-08-24,Aurelia Home,11603388120,AH | Shopping | UK,UK,19061,464,87263145,8.93,717.68,EUR
2026-08-24,Aurelia Home,11603388151,AH | Search | Generic,UK,6145,251,146817907,5.48,481.0,EUR
2026-08-24,Aurelia Home,11603388151,AH | Search | Generic,IE,1495,56,26500749,1.42,137.5,EUR
2026-08-24,Volt & Co,11771205433,VC | PMax | US,US,26592,584,172007667,6.11,363.58,EUR
2026-08-24,Volt & Co,11771205477,VC | Search | Brand US,US,5016,694,161864355,64.04,3923.97,EUR
2026-08-25,Nordkraft EU,11482093771,NK | Search | Brand,DE,4367,488,123366202,43.98,3605.69,EUR
2026-08-25,Nordkraft EU,11482093772,NK | Search | Brand,NL,1486,168,53116001,14.73,1137.02,EUR
2026-08-25,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,9782,356,158517851,8.21,528.02,EUR
2026-08-25,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2185,72,33420004,1.49,105.91,EUR
2026-08-25,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,25340,501,118477314,6.89,415.51,EUR
2026-08-25,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,17165,303,64804984,3.82,209.46,EUR
2026-08-25,Aurelia Home,11603388120,AH | Shopping | UK,UK,22433,556,108816080,9.94,949.67,EUR
2026-08-25,Aurelia Home,11603388151,AH | Search | Generic,UK,6941,313,165328219,6.74,566.46,EUR
2026-08-25,Aurelia Home,11603388151,AH | Search | Generic,IE,1761,70,32015835,1.32,124.55,EUR
2026-08-25,Volt & Co,11771205433,VC | PMax | US,US,30615,668,203880351,9.23,466.34,EUR
2026-08-25,Volt & Co,11771205477,VC | Search | Brand US,US,4445,612,154584834,51.31,2674.46,EUR
2026-08-26,Nordkraft EU,11482093771,NK | Search | Brand,DE,4268,550,136300178,50.45,3219.58,EUR
2026-08-26,Nordkraft EU,11482093772,NK | Search | Brand,NL,1573,166,50161638,12.66,899.51,EUR
2026-08-26,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,9951,366,176237931,8.32,613.46,EUR
2026-08-26,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2012,78,34088704,1.31,86.54,EUR
2026-08-26,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,23112,496,132785520,5.67,446.3,EUR
2026-08-26,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,12757,232,54012053,2.48,158.74,EUR
2026-08-26,Aurelia Home,11603388120,AH | Shopping | UK,UK,19606,530,102093722,9.6,889.86,EUR
2026-08-26,Aurelia Home,11603388151,AH | Search | Generic,UK,6791,329,180442219,8.18,672.0,EUR
2026-08-26,Aurelia Home,11603388151,AH | Search | Generic,IE,1411,54,24954499,1.17,109.16,EUR
2026-08-26,Volt & Co,11771205433,VC | PMax | US,US,28513,659,221063877,8.8,436.14,EUR
2026-08-26,Volt & Co,11771205477,VC | Search | Brand US,US,5207,669,161775425,60.54,3143.73,EUR
2026-08-27,Nordkraft EU,11482093771,NK | Search | Brand,DE,3675,441,117675938,52.46,3460.42,EUR
2026-08-27,Nordkraft EU,11482093772,NK | Search | Brand,NL,1482,166,56181908,13.54,1016.35,EUR
2026-08-27,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,8737,341,146755558,5.67,390.07,EUR
2026-08-27,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,1868,64,26013614,1.1,75.48,EUR
2026-08-27,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,24046,485,121654648,7.64,481.23,EUR
2026-08-27,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,14310,252,55911207,2.89,170.43,EUR
2026-08-27,Aurelia Home,11603388120,AH | Shopping | UK,UK,18377,492,92952688,7.3,627.12,EUR
2026-08-27,Aurelia Home,11603388151,AH | Search | Generic,UK,6157,296,157620012,6.16,585.91,EUR
2026-08-27,Aurelia Home,11603388151,AH | Search | Generic,IE,1481,53,26998794,1.0,81.52,EUR
2026-08-27,Volt & Co,11771205433,VC | PMax | US,US,29082,660,204845978,7.45,424.18,EUR
2026-08-27,Volt & Co,11771205477,VC | Search | Brand US,US,4370,638,153109713,45.23,2670.24,EUR
2026-08-28,Nordkraft EU,11482093771,NK | Search | Brand,DE,4986,637,197954140,50.33,4064.14,EUR
2026-08-28,Nordkraft EU,11482093772,NK | Search | Brand,NL,1566,172,49247571,12.94,856.61,EUR
2026-08-28,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,11345,491,229611350,8.78,578.43,EUR
2026-08-28,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2187,88,39572743,1.87,114.1,EUR
2026-08-28,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,17667,294,76578600,3.93,229.0,EUR
2026-08-28,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,16021,296,65215526,3.44,207.07,EUR
2026-08-28,Aurelia Home,11603388120,AH | Shopping | UK,UK,20282,586,114162251,10.12,1039.9,EUR
2026-08-28,Aurelia Home,11603388151,AH | Search | Generic,UK,6194,293,152545385,4.87,337.36,EUR
2026-08-28,Aurelia Home,11603388151,AH | Search | Generic,IE,1420,59,28513368,1.2,121.9,EUR
2026-08-28,Volt & Co,11771205433,VC | PMax | US,US,25716,539,170142088,6.44,348.75,EUR
2026-08-28,Volt & Co,11771205477,VC | Search | Brand US,US,3919,555,127752536,63.83,3626.49,EUR
2026-08-29,Nordkraft EU,11482093771,NK | Search | Brand,DE,3809,436,121854808,36.31,2718.95,EUR
2026-08-29,Nordkraft EU,11482093772,NK | Search | Brand,NL,1416,144,44305081,10.88,950.12,EUR
2026-08-29,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,8554,389,176839720,8.4,495.72,EUR
2026-08-29,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,1849,71,32657678,1.38,103.68,EUR
2026-08-29,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,20377,431,103073560,7.62,456.76,EUR
2026-08-29,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,10677,166,41627741,2.17,127.95,EUR
2026-08-29,Aurelia Home,11603388120,AH | Shopping | UK,UK,18166,495,105144857,6.57,588.4,EUR
2026-08-29,Aurelia Home,11603388151,AH | Search | Generic,UK,5451,211,118944583,4.71,445.14,EUR
2026-08-29,Aurelia Home,11603388151,AH | Search | Generic,IE,1557,61,28540118,1.24,115.81,EUR
2026-08-29,Volt & Co,11771205433,VC | PMax | US,US,22636,454,149667329,6.15,264.19,EUR
2026-08-29,Volt & Co,11771205477,VC | Search | Brand US,US,3347,477,117240765,41.08,2301.66,EUR
2026-08-30,Nordkraft EU,11482093771,NK | Search | Brand,DE,3497,423,108787637,34.16,2596.84,EUR
2026-08-30,Nordkraft EU,11482093772,NK | Search | Brand,NL,1366,153,43931068,12.88,1014.3,EUR
2026-08-30,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,9019,329,457609786,6.27,480.07,EUR
2026-08-30,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,1910,68,27716485,1.32,83.87,EUR
2026-08-30,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,20147,397,100362139,6.43,445.43,EUR
2026-08-30,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,10524,168,36791969,1.92,103.79,EUR
2026-08-30,Aurelia Home,11603388120,AH | Shopping | UK,UK,15712,395,72024670,6.1,627.33,EUR
2026-08-30,Aurelia Home,11603388151,AH | Search | Generic,UK,5801,306,163839181,6.81,599.53,EUR
2026-08-30,Aurelia Home,11603388151,AH | Search | Generic,IE,1317,54,29149701,0.98,90.46,EUR
2026-08-30,Volt & Co,11771205433,VC | PMax | US,US,24347,455,147572424,6.74,332.76,EUR
2026-08-30,Volt & Co,11771205477,VC | Search | Brand US,US,3766,427,94739851,44.77,2432.87,EUR
2026-08-31,Nordkraft EU,11482093771,NK | Search | Brand,DE,3842,449,121779339,37.89,3011.16,EUR
2026-08-31,Nordkraft EU,11482093772,NK | Search | Brand,NL,1509,153,47868481,13.71,1093.93,EUR
2026-08-31,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,9926,382,487568466,9.63,741.83,EUR
2026-08-31,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2219,96,41750523,1.62,101.34,EUR
2026-08-31,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,25246,515,123075573,7.25,491.39,EUR
2026-08-31,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,14207,220,46039123,2.71,185.4,EUR
2026-08-31,Aurelia Home,11603388120,AH | Shopping | UK,UK,22901,628,121376772,10.88,934.22,EUR
2026-08-31,Aurelia Home,11603388151,AH | Search | Generic,UK,6868,291,142674386,6.94,622.05,EUR
2026-08-31,Aurelia Home,11603388151,AH | Search | Generic,IE,1670,69,33602183,1.46,123.57,EUR
2026-08-31,Volt & Co,11771205433,VC | PMax | US,US,30288,604,191393424,8.43,424.73,EUR
2026-08-31,Volt & Co,11771205477,VC | Search | Brand US,US,4627,571,132710851,47.03,3020.03,EUR
2026-09-01,Nordkraft EU,11482093771,NK | Search | Brand,DE,4687,559,175041287,48.72,4698.32,EUR
2026-09-01,Nordkraft EU,11482093772,NK | Search | Brand,NL,1654,182,55073442,15.35,1180.92,EUR
2026-09-01,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,10470,425,582839328,9.19,651.07,EUR
2026-09-01,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2335,85,34036792,2.09,134.31,EUR
2026-09-01,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,20534,371,88764504,5.51,366.39,EUR
2026-09-01,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,14924,242,54327503,2.62,149.92,EUR
2026-09-01,Aurelia Home,11603388120,AH | Shopping | UK,UK,18378,438,88533811,7.54,761.43,EUR
2026-09-01,Aurelia Home,11603388151,AH | Search | Generic,UK,7002,332,157365011,8.36,748.71,EUR
2026-09-01,Aurelia Home,11603388151,AH | Search | Generic,IE,1664,68,30706951,1.14,90.0,EUR
2026-09-01,Volt & Co,11771205433,VC | PMax | US,US,30748,677,192644597,7.85,393.24,EUR
2026-09-01,Volt & Co,11771205477,VC | Search | Brand US,US,4466,521,114371199,44.55,2561.25,EUR
2026-09-02,Nordkraft EU,11482093771,NK | Search | Brand,DE,3830,437,130131471,21.99,1593.67,EUR
2026-09-02,Nordkraft EU,11482093772,NK | Search | Brand,NL,1847,194,58069970,11.7,805.26,EUR
2026-09-02,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,11653,433,602629061,6.32,473.63,EUR
2026-09-02,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2251,86,35986683,1.16,68.71,EUR
2026-09-02,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,25847,507,112065393,5.31,409.27,EUR
2026-09-02,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,15366,287,63463421,1.85,92.04,EUR
2026-09-02,Aurelia Home,11603388120,AH | Shopping | UK,UK,20532,512,91941801,5.37,524.45,EUR
2026-09-02,Aurelia Home,11603388151,AH | Search | Generic,UK,6077,265,153173680,3.54,338.61,EUR
2026-09-02,Aurelia Home,11603388151,AH | Search | Generic,IE,1510,63,32230991,0.9,83.46,EUR
2026-09-02,Volt & Co,11771205433,VC | PMax | US,US,26279,595,175013245,5.25,290.82,EUR
2026-09-02,Volt & Co,11771205477,VC | Search | Brand US,US,4825,637,145139900,33.65,2085.37,EUR
2026-09-03,Nordkraft EU,11482093771,NK | Search | Brand,DE,4365,542,151352680,13.87,1125.54,EUR
2026-09-03,Nordkraft EU,11482093772,NK | Search | Brand,NL,1638,181,53930263,5.89,381.53,EUR
2026-09-03,Nordkraft EU,11482093815,NK | Search | Generic DE,DE,10298,374,521951614,2.77,179.12,EUR
2026-09-03,Nordkraft EU,11482093815,NK | Search | Generic DE,AT,2457,75,31426424,0.47,28.48,EUR
2026-09-03,Nordkraft EU,11482094002,NK | PMax | EU Core,DE,26035,483,114685609,2.2,112.03,EUR
2026-09-03,Nordkraft EU,11482094002,NK | PMax | EU Core,FR,12684,230,44194190,0.86,50.36,EUR
2026-09-03,Aurelia Home,11603388120,AH | Shopping | UK,UK,23266,637,116983939,3.96,337.34,EUR
2026-09-03,Aurelia Home,11603388151,AH | Search | Generic,UK,7641,311,175444305,2.32,183.16,EUR
2026-09-03,Aurelia Home,11603388151,AH | Search | Generic,IE,1551,63,29342328,0.46,36.82,EUR
2026-09-03,Volt & Co,11771205433,VC | PMax | US,US,31015,671,207249644,2.82,154.59,EUR
2026-09-03,Volt & Co,11771205477,VC | Search | Brand US,US,4862,718,182032856,25.41,1895.7,EUR
